Address,District,Community,Area,RentPrice,Layer,Shape,Toward,Release_Date,Rent_Period,Is_lift,Is_parking,water_way,electricity_way,Subwayline_Number,Subway_Distance,Is_TV,Is_fridge,Is_washer,Is_air,Is_heater,Is_bed,Is_heating,Is_wifi,Is_closet,Is_gas,Is_img,Catch_time,date,Price,Layer_class,Layer_floor,Release_day_before,lng,lat,level
嘉定,江桥,天际蓝桥,83,5700元/月 ,中楼层/17层,2室1厅,南,0,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/806442de-80b4-43c4-9787-7d99ee4db5d9.jpg.780x439.jpg,2019-07-13 14:33:00,2019-07-13,5700,中楼层,17,0,121.35217477568379,31.26535854435243,道路
普陀,长征,金沙雅苑(一期),95,7700元/月 ,中楼层/7层,2室2厅,南,20天前,暂无数据,1.0,暂无数据,民水,民电,2,273,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/3773d5fb-5be4-485b-869c-a736aae48cc7.jpg.780x439.jpg,2019-07-13 14:33:00,2019-07-13,7700,中楼层,7,20,121.37357935413816,31.245523743062254,地产小区
闵行,颛桥,金铭文博水景(公寓),56,4600元/月 (季付价),低楼层/15层,1室1厅,南,4天前,3年以上,1.0,暂无数据,民水,民电,1,198,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/72fead2c-09f3-4318-8376-e4e90071b037.jpg.780x439.jpg,2019-07-13 14:33:00,2019-07-13,4600,低楼层,15,4,121.41313450623531,31.07337191907562,地产小区
徐汇,斜土路,合丰大楼,62,6800元/月 ,中楼层/18层,2室1厅,南,1个月前,暂无数据,1.0,暂无数据,民水,民电,2,490,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/18c9e836-f54f-4320-923e-14b5d8f54e46.jpg.780x439.jpg,2019-07-13 14:33:00,2019-07-13,6800,中楼层,18,30,121.4687266817036,31.204763104050063,商务大厦
长宁,天山,河风丽景,76,9500元/月 ,中楼层/18层,2室1厅,南,5天前,暂无数据,1.0,暂无数据,民水,民电,2,363,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/93252d83-0c1f-4591-9181-bf0546e11620.jpg.780x439.jpg,2019-07-13 14:33:00,2019-07-13,9500,中楼层,18,5,121.43045437545099,31.226847968225428,区县
宝山,上大,滨江公园壹号,102,6500元/月 ,高楼层/18层,2室2厅,南/北,6天前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/9f363b9e-83d3-423e-bbf8-666d62d7ad52.jpg.780x439.jpg,2019-07-13 14:33:00,2019-07-13,6500,高楼层,18,6,131.40737518857432,46.58359834024085,区县
黄浦,五里桥,丽园新村,24,3850元/月 ,高楼层/7层,1室0厅,北,10天前,暂无数据,1.0,暂无数据,民水,民电,4,783,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/2ee6a24c-9de6-4b05-98eb-f0777b1e35f8.png.780x439.jpg,2019-07-13 14:33:00,2019-07-13,3850,高楼层,7,10,121.49034543595425,31.210982784557572,地产小区
嘉定,江桥,天际蓝桥,59,4300元/月 ,中楼层/11层,1室1厅,南,0,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/4890d041-84cf-4dff-8fb2-c03a96b93ad2.jpg.780x439.jpg,2019-07-13 14:34:00,2019-07-13,4300,中楼层,11,0,121.35217477568379,31.26535854435243,道路
闵行,华漕,爱博四村,30,2000元/月 ,中楼层/13层,1室0厅,南,1个月前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/4df6f985-4eb0-4091-9c6a-e9f882557d62.jpg.780x439.jpg,2019-07-13 14:34:00,2019-07-13,2000,中楼层,13,30,121.3113255138893,31.218257536445808,地产小区
普陀,真光,真光新秀,66,4600元/月 ,中楼层/6层,2室1厅,南,24天前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/8bbae779-9d6d-4219-a258-66e11dafa512.jpg.780x439.jpg,2019-07-13 14:34:00,2019-07-13,4600,中楼层,6,24,121.39597645328267,31.26025334424962,地产小区
浦东,三林,金谊河畔,113,7800元/月 ,中楼层/17层,2室2厅,南,1个月前,暂无数据,1.0,暂无数据,民水,民电,2,496,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/37634c38-1b2e-4b6e-9b8d-0226cc88ecf4.jpg.780x439.jpg,2019-07-13 14:34:00,2019-07-13,7800,中楼层,17,30,121.52214930833135,31.146981800171517,地产小区
杨浦,中原,国和一村,54,5200元/月 ,高楼层/6层,2室1厅,南,7天前,暂无数据,0.0,暂无数据,民水,民电,2,169,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/8ae97144-c775-4199-b2c3-a7fe6cc70974.jpg.780x439.jpg,2019-07-13 14:34:00,2019-07-13,5200,高楼层,6,7,121.53543628257017,31.32264217671373,地产小区
长宁,中山公园,长宁路1488弄3支弄,34,4500元/月 ,高楼层/6层,1室0厅,南,5天前,暂无数据,0.0,暂无数据,民水,民电,2,854,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/976d7df6-7b7f-4747-8a51-3374caf928ba.png.780x439.jpg,2019-07-13 14:34:00,2019-07-13,4500,高楼层,6,5,121.41568381373023,31.22489472051754,UNKNOWN
奉贤,西渡,中国铁建香榭国际,88,5500元/月 (季付价),低楼层/20层,3室2厅,南/北,2天前,1~2年,1.0,暂无数据,暂无数据,暂无数据,1,272,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/612ed9ef-2604-45c2-aed4-86ddcc3fb912.jpg.780x439.jpg,2019-07-13 14:34:00,2019-07-13,5500,低楼层,20,2,121.45043677818128,30.974088082665926,UNKNOWN
浦东,源深,环球广场,68,6800元/月 (季付价),中楼层/33层,1室1厅,东南,1个月前,1年以内,1.0,暂无数据,商水,商电,0,0,0,0,0,1,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/60ad001d-289c-4d8d-a88f-a577af4ff727.jpg.780x439.jpg,2019-07-13 14:34:00,2019-07-13,6800,中楼层,33,30,121.5399514391482,31.249741734940574,商务大厦
徐汇,万体馆,中山南二路960弄,47,5000元/月 (季付价),高楼层/6层,1室1厅,南/北,6天前,暂无数据,0.0,暂无数据,民水,民电,4,465,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/f2a3039f-14f7-4275-8c6d-a99b3ff0e3de.jpg.780x439.jpg,2019-07-13 14:34:00,2019-07-13,5000,高楼层,6,6,121.45359815152524,31.1896247999311,UNKNOWN
虹口,凉城,大上海紫金城,92,8500元/月 (季付价),低楼层/16层,2室2厅,南,1个月前,1~2年,1.0,免费使用,民水,民电,1,1157,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/61d22c88-70a2-4823-956f-5afcfdd7d72b.jpg.780x439.jpg,2019-07-13 14:35:00,2019-07-13,8500,低楼层,16,30,113.6877868387508,34.7637234784909,商务大厦
浦东,惠南,海曲雅苑,55,2500元/月 ,中楼层/17层,1室1厅,南,20天前,暂无数据,1.0,暂无数据,暂无数据,暂无数据,1,932,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/90fbca95-aef7-4e25-9204-7df934adf91f.jpg.780x439.jpg,2019-07-13 14:35:00,2019-07-13,2500,中楼层,17,20,121.77794357465433,31.063787713922846,地产小区
徐汇,徐家汇,橡胶小区,58,6500元/月 (季付价),中楼层/24层,1室1厅,南,27天前,1年以内,1.0,暂无数据,民水,民电,3,508,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/9508043e-d108-4d3a-94e1-750d2383a1ce.jpg.780x439.jpg,2019-07-13 14:35:00,2019-07-13,6500,中楼层,24,27,121.45223743516925,31.203076508952904,地产小区
黄浦,五里桥,卢湾都市花园,131,11000元/月 (季付价),低楼层/29层,3室2厅,南,4个月前,2~3年,1.0,暂无数据,民水,民电,4,312,1,1,0,1,1,1,0,0,1,0,https://image1.ljcdn.com/310000-inspection/055d76e9-d460-4575-847a-56696bb22106.jpg.780x439.jpg,2019-07-13 14:35:00,2019-07-13,11000,低楼层,29,120,121.48352457347121,31.20692971727095,地产小区
嘉定,江桥,富友嘉园,72,3600元/月 ,中楼层/6层,2室2厅,南,1个月前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/3e469cdb-0a6c-4122-84b0-bdd48dcf1061.jpg.780x439.jpg,2019-07-13 14:35:00,2019-07-13,3600,中楼层,6,30,121.32856565938927,31.26750121491895,地产小区
闵行,浦江,浦江宝邸,110,2700元/月 ,低楼层/21层,2室2厅,南/北,18天前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/407afe38-85e0-4181-9ca8-27ab08d57ef1.jpg.780x439.jpg,2019-07-13 14:35:00,2019-07-13,2700,低楼层,21,18,119.89843608269538,29.458692851854586,区县
闵行,七宝,万科城市花园,73,5800元/月 ,中楼层/7层,2室2厅,南/北,12天前,暂无数据,0.0,暂无数据,民水,民电,1,446,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/6f4e46fd-8b65-4748-bdd2-ac4d79ba305c.jpg.780x439.jpg,2019-07-13 14:35:00,2019-07-13,5800,中楼层,7,12,121.34968105623217,31.164746815017406,地产小区
浦东,曹路,金领国际(公寓),86,5500元/月 ,高楼层/11层,2室2厅,南,5天前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/prod-d2f0e455-0ee5-41f2-8557-dd8902343e8a.jpg.780x439.jpg,2019-07-13 14:35:00,2019-07-13,5500,高楼层,11,5,121.68569791042854,31.260176417448253,地产小区
浦东,周浦,印象春城,89,5000元/月 (季付价),低楼层/18层,2室2厅,南/北,5天前,1~2年,1.0,暂无数据,民水,民电,0,0,1,1,0,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/69935055-fdf5-4558-b606-7743b466f77d.jpg.780x439.jpg,2019-07-13 14:35:00,2019-07-13,5000,低楼层,18,5,121.59597877536486,31.12265844565466,地产小区
闵行,金汇,金虹桥井亭苑,86,7300元/月 ,中楼层/7层,2室1厅,南,5天前,暂无数据,0.0,暂无数据,民水,民电,1,913,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/d00da64e-8f2d-4b6a-b725-944ba2d0ff4a.jpg.780x439.jpg,2019-07-13 14:35:00,2019-07-13,7300,中楼层,7,5,121.37727936044895,31.174262972113777,地产小区
闸北,不夜城,三兴大楼,48,5200元/月 ,低楼层/24层,1室1厅,东,7天前,暂无数据,1.0,暂无数据,民水,民电,3,520,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/73c00d44-9e09-4f49-a682-27501b39b1e6.jpg.780x439.jpg,2019-07-13 14:35:00,2019-07-13,5200,低楼层,24,7,121.46734493781224,31.258009398277267,商务大厦
浦东,杨东,爱家亚洲花园,112,8800元/月 ,低楼层/14层,3室1厅,南/北,26天前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/prod-450f9080-094d-4d3a-8ab5-7d5a771d2dc6.jpg.780x439.jpg,2019-07-13 14:35:00,2019-07-13,8800,低楼层,14,26,116.73240933757688,23.38994763457229,地产小区
浦东,陆家嘴,江临天下,139,16000元/月 ,中楼层/11层,3室2厅,南,19天前,暂无数据,1.0,暂无数据,民水,民电,2,690,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/611670e2-3b80-4817-a146-3ab06a2990cb.jpg.780x439.jpg,2019-07-13 14:35:00,2019-07-13,16000,中楼层,11,19,121.51798488436003,31.231897583997373,地产小区
长宁,中山公园,长江小区,35,4800元/月 ,中楼层/7层,1室1厅,东北,6天前,暂无数据,1.0,暂无数据,民水,民电,4,621,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/22d7a954-5efa-41f0-b662-a97fa95d73c8.jpg.780x439.jpg,2019-07-13 14:36:00,2019-07-13,4800,中楼层,7,6,121.43172849874905,31.23121662409201,地产小区
闸北,阳城,万荣小区,68,5800元/月 ,中楼层/6层,2室1厅,南,5天前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/6be11265-877e-4394-800e-a8f619c230ce.jpg.780x439.jpg,2019-07-13 14:36:00,2019-07-13,5800,中楼层,6,5,121.4577688102147,31.288044465926138,区县
徐汇,华泾,华欣家园,62,4000元/月 (季付价),中楼层/6层,2室1厅,南/北,1个月前,3年以上,0.0,暂无数据,民水,民电,0,0,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/e76d8dbd-d42b-4af8-927c-ffcbed1eb40d.jpg.780x439.jpg,2019-07-13 14:36:00,2019-07-13,4000,中楼层,6,30,121.46751131746727,31.125987823342392,地产小区
徐汇,徐家汇,紫阳路90号,30,5000元/月 (季付价),中楼层/5层,1室0厅,南,14天前,2~3年,0.0,暂无数据,民水,民电,2,284,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/1c130c7c-864d-4f61-9379-b9e3a54a4c66.jpg.780x439.jpg,2019-07-13 14:36:00,2019-07-13,5000,中楼层,5,14,121.44228613249248,31.197091537692067,道路
徐汇,徐家汇,谨斜小区,39,4800元/月 (季付价),中楼层/5层,1室1厅,南,8天前,1年以内,0.0,暂无数据,民水,民电,4,709,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/99522d2b-0f76-4759-889d-60f609c094bf.jpg.780x439.jpg,2019-07-13 14:36:00,2019-07-13,4800,中楼层,5,8,121.45528711949426,31.19974350660661,地产小区
普陀,万里,愉景华庭,62,6100元/月 ,中楼层/23层,2室1厅,南,1个月前,暂无数据,1.0,暂无数据,民水,民电,2,797,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/8b52c32d-8c2a-4794-afa5-e69697ae7172.jpg.780x439.jpg,2019-07-13 14:36:00,2019-07-13,6100,中楼层,23,30,121.40625842670919,31.27811523581243,地产小区
浦东,川沙,百晨小区,51,2500元/月 (季付价),中楼层/6层,1室1厅,南,13天前,1年以内,0.0,暂无数据,民水,民电,0,0,0,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/2bd92c20-1a66-4897-8556-8d39f2b7111d.jpg.780x439.jpg,2019-07-13 14:36:00,2019-07-13,2500,中楼层,6,13,121.75749921472232,31.18086456016622,地产小区
浦东,惠南,人生港湾南欧城,106,2800元/月 (月付价),中楼层/14层,2室2厅,南,0,1年以内,1.0,暂无数据,民水,民电,0,0,1,1,1,1,1,1,1,1,1,0,https://image1.ljcdn.com/shfdfs-image/20160807/12fb1f63-bc1d-41ed-a5ea-2602ed3c8e2d.jpg.780x439.jpg,2019-07-13 14:36:00,2019-07-13,2800,中楼层,14,0,121.77470130620428,31.045286483541418,地产小区
闵行,龙柏,龙柏二村,42,4500元/月 (季付价),中楼层/6层,1室1厅,南,9天前,1年以内,0.0,暂无数据,民水,民电,1,985,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/8368e79b-c97a-4ec3-8bb3-614df4bec2cd.jpg.780x439.jpg,2019-07-13 14:36:00,2019-07-13,4500,中楼层,6,9,121.36855256765692,31.18749632226032,地产小区
徐汇,徐家汇,东航公寓,91,8000元/月 (季付价),低楼层/24层,2室1厅,南,7个月前,1年以内,1.0,暂无数据,民水,民电,2,900,1,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/c2e3d587-8c97-4629-92b7-d3644dd7f917.jpg.780x439.jpg,2019-07-13 14:36:00,2019-07-13,8000,低楼层,24,210,121.42770739582862,31.196385177077456,地产小区
松江,九亭,上海诗林(公寓),50,3300元/月 ,高楼层/11层,1室1厅,南,23天前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/1aee18a8-3c5d-400b-90d7-86f67d3d0ca7.jpg.780x439.jpg,2019-07-13 14:36:00,2019-07-13,3300,高楼层,11,23,121.34667825087853,31.13831018204722,地产小区
浦东,陆家嘴,崂山二村,30,4500元/月 ,中楼层/6层,1室1厅,南,28天前,暂无数据,0.0,暂无数据,民水,民电,4,323,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/78a2706c-1a49-48d0-889e-93c8411404ee.jpg.780x439.jpg,2019-07-13 14:37:00,2019-07-13,4500,中楼层,6,28,121.52549949561214,31.242564867275206,UNKNOWN
浦东,北蔡,莲康苑,114,6800元/月 ,中楼层/17层,3室2厅,南,6天前,暂无数据,1.0,暂无数据,民水,民电,2,934,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/c9c4c1e9-51c5-4468-9a88-9d91e7e434d7.jpg.780x439.jpg,2019-07-13 14:37:00,2019-07-13,6800,中楼层,17,6,121.56879379768269,31.17829876818938,地产小区
闵行,老闵行,东川花苑,53,3600元/月 (季付价),低楼层/6层,2室1厅,南,13天前,暂无数据,0.0,暂无数据,民水,民电,1,975,0,1,1,1,1,1,0,0,1,0,https://image1.ljcdn.com/310000-inspection/2e802010-ffea-477f-897c-9e6da6f2d62e.jpg.780x439.jpg,2019-07-13 14:37:00,2019-07-13,3600,低楼层,6,13,121.42443348277037,31.01481798309966,商圈
虹口,鲁迅公园,何家宅小区,55,6500元/月 (季付价),高楼层/6层,2室1厅,南,1个月前,1年以内,0.0,暂无数据,民水,民电,4,47,1,1,1,1,1,1,1,0,1,1,https://image1.ljcdn.com/310000-inspection/7ca82f00-16eb-488e-a7d6-71d7e2af74f9.jpg.780x439.jpg,2019-07-13 14:37:00,2019-07-13,6500,高楼层,6,30,121.48308639980617,31.279210329041824,地产小区
黄浦,南京东路,中福城,94,15000元/月 ,高楼层/16层,1室2厅,南,4天前,暂无数据,1.0,暂无数据,民水,民电,5,114,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/13331553-d55a-471a-8ea6-4c69cd3193a4.jpg.780x439.jpg,2019-07-13 14:37:00,2019-07-13,15000,高楼层,16,4,121.48364295486624,31.23971458270608,商务大厦
长宁,北新泾,新泾三村,40,4500元/月 ,中楼层/6层,1室1厅,南,9天前,暂无数据,0.0,暂无数据,民水,民电,2,140,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/f2ff92fc-645f-4bc2-9af9-feb989649d77.jpg.780x439.jpg,2019-07-13 14:37:00,2019-07-13,4500,中楼层,6,9,121.3757678751911,31.22180951232829,地产小区
普陀,真光,香樟苑(普陀),68,4700元/月 ,高楼层/6层,2室1厅,南,7天前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/028bc6e9-d07f-41ae-8945-2984a72e6971.jpg.780x439.jpg,2019-07-13 14:37:00,2019-07-13,4700,高楼层,6,7,121.38370186396376,31.26634033511514,地产小区
黄浦,打浦桥,斜土新村,21,4500元/月 (季付价),高楼层/6层,1室0厅,北,19天前,暂无数据,0.0,暂无数据,民水,民电,3,334,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/hdic-frame/adf6a5be-2a03-4292-9af3-45e2401eff93.png.780x439.jpg,2019-07-13 14:37:00,2019-07-13,4500,高楼层,6,19,121.47777917581931,31.205891546968687,地产小区
普陀,长寿路,世纪之门,62,8500元/月 (季付价),高楼层/25层,2室1厅,南,19天前,1~2年,1.0,暂无数据,民水,民电,2,814,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/282e73ca-6c59-48ba-bc93-e4bd30d98b53.jpg.780x439.jpg,2019-07-13 14:37:00,2019-07-13,8500,高楼层,25,19,121.44564289896284,31.253920607647316,地产小区
浦东,金桥,荷三小区,41,3800元/月 ,高楼层/6层,1室1厅,南/北,2个月前,暂无数据,0.0,暂无数据,民水,民电,1,944,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/21ce8d42-4340-4940-9820-d51dca065b3f.jpg.780x439.jpg,2019-07-13 14:37:00,2019-07-13,3800,高楼层,6,60,121.60377952836258,31.271083351425247,地产小区
浦东,联洋,吉云公寓,73,7400元/月 (季付价),中楼层/6层,3室1厅,南,5天前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,1,1,0,0,0,1,1,https://image1.ljcdn.com/310000-inspection/0fb0c674-9967-4fad-b546-df819fe23364.jpg.780x439.jpg,2019-07-13 14:37:00,2019-07-13,7400,中楼层,6,5,121.57520777537991,31.234942398118513,地产小区
普陀,中远两湾城,中远两湾城,75,6800元/月 (季付价),高楼层/33层,1室2厅,南,3个月前,1年以内,1.0,暂无数据,民水,民电,3,183,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/118899da-56d6-4c31-8bf3-7901c027d211.jpg.780x439.jpg,2019-07-13 14:38:00,2019-07-13,6800,高楼层,33,90,121.45195756179949,31.258860890909297,地产小区
宝山,张庙,通河一村,36,3300元/月 ,高楼层/6层,1室1厅,南,5天前,暂无数据,0.0,暂无数据,民水,民电,1,885,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/5bcaed02-da03-4ca4-8eb5-b48e48da1e91.jpg.780x439.jpg,2019-07-13 14:38:00,2019-07-13,3300,高楼层,6,5,121.45883328380002,31.34196588559161,商圈
闵行,七宝,三佳花苑,64,5000元/月 ,低楼层/6层,2室1厅,南,1个月前,暂无数据,0.0,暂无数据,民水,民电,2,688,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/70bbf7bd-1eb3-47df-9111-070784e0b3a7.jpg.780x439.jpg,2019-07-13 14:38:00,2019-07-13,5000,低楼层,6,30,121.36821899538039,31.161415211736383,地产小区
黄浦,南京东路,中福城,96,14000元/月 ,高楼层/15层,2室2厅,南,3天前,暂无数据,1.0,暂无数据,民水,民电,5,114,1,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/1e81ae4f-3a22-44ac-97f3-4e790d7efdb5.jpg.780x439.jpg,2019-07-13 14:38:00,2019-07-13,14000,高楼层,15,3,121.48364295486624,31.23971458270608,商务大厦
杨浦,鞍山,鞍山三村,24,3500元/月 ,中楼层/5层,1室0厅,北,6天前,暂无数据,0.0,暂无数据,民水,民电,3,697,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/bade124d-5925-4562-bc64-523e04623ffc.png.780x439.jpg,2019-07-13 14:38:00,2019-07-13,3500,中楼层,5,6,121.51966976683555,31.283943867413733,UNKNOWN
长宁,镇宁路,金桥花园,121,15000元/月 (季付价),低楼层/29层,3室2厅,南,5天前,1年以内,1.0,暂无数据,民水,民电,1,478,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/7bdb2f46-39e8-425f-b1a4-d3dce18638a6.jpg.780x439.jpg,2019-07-13 14:38:00,2019-07-13,15000,低楼层,29,5,121.8047453783246,39.050484316173886,地产小区
长宁,中山公园,愚园路1423弄,48,6000元/月 (季付价),高楼层/5层,1室1厅,南,1个月前,暂无数据,0.0,暂无数据,民水,民电,2,170,0,0,0,1,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a2a89684-df5b-4a43-951f-92a6aad6d72b.jpg.780x439.jpg,2019-07-13 14:38:00,2019-07-13,6000,高楼层,5,30,121.42840123263164,31.224859173958485,UNKNOWN
浦东,周浦,公元新村,57,2800元/月 ,中楼层/4层,1室1厅,南,1个月前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/549a75f4-1a97-47c7-8c5a-9e87fb716211.jpg.780x439.jpg,2019-07-13 14:38:00,2019-07-13,2800,中楼层,4,30,121.58290863590663,31.128145424119012,地产小区
浦东,高行,新高苑(一期),85,5000元/月 ,中楼层/11层,2室2厅,南,1个月前,暂无数据,1.0,暂无数据,民水,民电,1,1079,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/5e2dc800-0e2e-469c-bf82-dfa578c3ad5a.jpg.780x439.jpg,2019-07-13 14:38:00,2019-07-13,5000,中楼层,11,30,121.61738429614168,31.299081239342147,UNKNOWN
嘉定,菊园新区,清河路375号,48,1700元/月 ,中楼层/7层,1室1厅,南,7天前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/b9d7c780-5e4c-44f9-b9dc-88c7b304029a.jpg.780x439.jpg,2019-07-13 14:38:00,2019-07-13,1700,中楼层,7,7,121.24431561218567,31.384236807746944,道路
黄浦,世博滨江,耀江花园,62,8000元/月 ,高楼层/34层,1室1厅,南,4个月前,暂无数据,1.0,暂无数据,民水,民电,2,385,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/76d4e016b3c0742d186666b85401379d/screenshot/1558321715_8/pc0_IqBUwCCyr.jpg.q_70.jpg,2019-07-13 14:38:00,2019-07-13,8000,高楼层,34,120,121.49903193794756,31.204281261422288,地产小区
浦东,塘桥,南泉小区,38,4700元/月 ,中楼层/6层,1室0厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,3,456,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/8c0d86d2-5825-4e07-bfbb-12bbb24a2fcd.png.780x439.jpg,2019-07-13 14:38:00,2019-07-13,4700,中楼层,6,2,121.52871878361063,31.218947324892184,地产小区
闵行,莘庄,上海康城,90,4500元/月 ,低楼层/11层,2室2厅,南,13天前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/1a8bdb76-113d-47f1-9c12-e5bc10e2aada.jpg.780x439.jpg,2019-07-13 14:38:00,2019-07-13,4500,低楼层,11,13,121.36106266968768,31.11101078552834,地产小区
宝山,上大,金地艺境(宝山),45,2200元/月 ,高楼层/5层,1室1厅,北,8个月前,暂无数据,0.0,暂无数据,商水,商电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2d3a48b9-6882-48b9-94cd-11bbd7d401c3.jpg.780x439.jpg,2019-07-13 14:39:00,2019-07-13,2200,高楼层,5,240,131.40737518857432,46.58359834024085,区县
黄浦,老西门,黄浦众鑫城,144,18000元/月 ,低楼层/31层,3室2厅,东南/南,3天前,暂无数据,1.0,暂无数据,民水,民电,6,93,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/5fe75067-dbb7-4a9d-875a-fbe032183f2a.jpg.780x439.jpg,2019-07-13 14:39:00,2019-07-13,18000,低楼层,31,3,121.49009273183464,31.225485051435026,地产小区
